Designation (and name),Prov.Des.,q,Q,H,Epoch,M,Peri.,Node,Incl.,e,a,Opps.,Ref.,Discovery date,site,discoverer(s)
,2004 FW164,33.295,46.191,8.1,20160113,15.4,2.4,197.9,9.1,0.162,39.743,3,MPO 260745,3/20/2004,568,
,2004 FU148,30.56,48.882,6.8,20160113,330.7,81,197.8,16.6,0.231,39.721,4,MPO 155992,3/16/2004,695,M. W. Buie
,2004 EJ96,30.121,49.492,8,20160113,336.5,231.4,18.7,9.3,0.243,39.807,4,MPO 339381,3/15/2004,695,M. W. Buie
,2004 EV95,32.372,46.973,7.5,20160113,110.8,257,192.1,12.2,0.184,39.673,5,MPO 339381,3/15/2004,695,M. W. Buie
,2004 ET95,42.104,45.467,7.3,20040316,0,107.9,84.3,1.7,0.038,43.785,( 1d),MPO 62535,3/15/2004,695,M. W. Buie
,2004 ES95,39.018,52.136,7,20160113,331.8,209,37.3,3.5,0.144,45.577,5,MPO 331240,3/15/2004,695,M. W. Buie
,2004 ER95,37.403,51.556,6.3,20040405,180.5,237.8,129.5,2.7,0.159,44.48,( 72d),MPO 66346,3/15/2004,695,M. W. Buie
,2004 EQ95,41.947,47.367,7.4,20040316,0,38.8,122.5,5.5,0.061,44.657,( 1d),MPO 62535,3/15/2004,695,M. W. Buie
,2004 EP95,42.243,45.292,7.1,20160113,301.9,108.5,171.8,10.2,0.035,43.767,2,MPO 157998,3/14/2004,695,M. W. Buie
,2004 EO95,41.973,45.519,6.1,20040225,359.9,136.3,44.2,3.2,0.041,43.746,( 1d),MPO 62535,3/14/2004,695,M. W. Buie
,2004 DG77,38.343,49.673,7.3,20160113,272.6,293.7,352.8,47.6,0.129,44.008,3,MPO 335169,2/27/2004,695,M. W. Buie
,2004 DF77,43.386,43.386,7.7,20040225,0,174.5,354.5,43.8,0,43.386,( 17d),MPO 66339,2/27/2004,695,M. W. Buie
,2004 DM71,42.051,44.699,7.3,20160113,125.6,311.7,105.5,2.3,0.031,43.375,3,MPO 335169,2/27/2004,695,M. W. Buie
,2004 DL71,44.244,44.244,7.1,20040225,0,78,92.7,2.2,0,44.244,( 17d),MPO 62516,2/27/2004,695,M. W. Buie
,2004 DK71,40.364,48.274,7.3,20040225,360,53.2,116.9,5.9,0.089,44.319,( 17d),MPO 62516,2/27/2004,695,M. W. Buie
,2004 DN64,42.139,45.495,7.6,20040225,360,115.2,67.5,2,0.038,43.817,( 18d),MPO 62516,2/26/2004,695,M. W. Buie
,2004 DM64,41.595,47.174,6.5,20040425,0.2,150.2,30.2,3.7,0.063,44.384,(141d),MPO 66339,2/26/2004,695,M. W. Buie
,2004 DL64,42.668,48.038,7,20040225,360,220.6,309.1,1,0.059,45.353,( 18d),MPO 62516,2/26/2004,695,M. W. Buie
,2004 DK64,39.261,48.04,7.4,20040225,360,7.5,162.3,18.6,0.101,43.65,( 19d),MPO 62516,2/26/2004,695,M. W. Buie
,2004 DH64,42.541,50.918,6.2,20160113,232.8,150.1,134.7,3.5,0.09,46.73,4,MPO 273882,2/26/2004,695,M. W. Buie
,2004 DG64,42.054,44.001,7.7,20040225,360,135,32.6,3.1,0.023,43.027,( 22d),MPO 62516,2/22/2004,695,M. W. Buie
,2003 YZ179,38.226,48.148,7.6,20040205,0.1,2.1,109.5,13.4,0.115,43.187,(113d),MPO 102199,12/24/2003,568,
,2003 YY179,33.381,45.733,9.1,20031028,0.1,178,255.4,10.9,0.156,39.557,( 74d),MPO 102199,12/16/2003,568,
,2003 YX179,41.72,45.919,7,20160113,326.7,52.3,112.1,4.8,0.048,43.82,4,MPO 273881,12/24/2003,568,
,2003 YW179,35.723,49.139,7.1,20160113,12.1,19.7,97.2,2.4,0.158,42.431,5,MPO 235377,12/24/2003,568,
,2003 YV179,36.778,57.966,7,20160113,330,66.6,109.9,15.6,0.224,47.372,4,MPO 260744,12/24/2003,568,
,2003 YU179,39.357,54.674,6.8,20160113,25.8,327.7,126.5,4.8,0.163,47.016,6,MPO 303307,12/24/2003,568,
,2003 YT179,42.709,44.809,7.1,20160113,231.8,332.9,283.2,1.7,0.024,43.759,4,MPO 260744,12/24/2003,568,
,2003 YS179,42.622,44.988,6.8,20160113,284.2,118.2,86.6,3.7,0.027,43.805,5,MPO 273881,12/24/2003,568,
,2003 YR179,41.147,46.17,7.1,20160113,353.9,29.9,104.4,9.8,0.058,43.658,4,MPO 260744,12/24/2003,568,
,2003 YP179,40.643,47.882,7.4,20160113,47.4,5.4,66.2,0.9,0.082,44.263,4,MPO 260744,12/24/2003,568,
,2003 YN179,44.224,44.464,6.8,20160113,204.1,180.3,66.3,2.8,0.003,44.344,4,MPO 281857,12/16/2003,568,
,2003 YM179,38.846,43.214,8.2,20160113,82.7,288.9,72.9,23.4,0.053,41.03,3,MPO 100697,12/16/2003,568,
,2003 YL179,38.719,39.031,7.5,20160113,332.1,213.8,262.2,2.5,0.004,38.875,5,MPO 157396,12/16/2003,568,
,2003 YK179,35.647,47.851,7.5,20160113,285,285.6,250.2,19.6,0.146,41.749,5,MPO 339380,12/16/2003,568,
,2003 YJ179,40.216,47.185,7.1,20160113,5.6,46.8,31.6,1.4,0.08,43.701,5,MPO 206077,12/16/2003,568,
,2003 WO193,31.438,45.824,8.3,20031207,359.8,265,112.8,6.6,0.186,38.631,( 30d),MPO 124430,11/29/2003,807,
,2003 WN193,29.423,49.378,8.5,20031207,0.1,256.3,138.3,21.6,0.253,39.401,( 42d),MPO 124430,11/17/2003,807,
,2003 WA191,30.118,48.651,7.6,20160113,25.6,227.1,179.3,4.5,0.235,39.385,5,MPO 331239,11/23/2003,695,M. W. Buie
,2003 WW188,40.865,47.642,7.4,20031117,360,90.2,357.2,5.1,0.077,44.253,( 3d),MPO 62456,11/21/2003,695,M. W. Buie
,2003 WV188,45.92,45.92,7.1,20031117,0,340.9,72.7,8.3,0,45.92,( 4d),MPO 62456,11/20/2003,695,M. W. Buie
,2003 WU188,42.559,46.004,5.7,20160113,59.6,319.5,84.1,3.8,0.039,44.281,5,MPO 193957,11/24/2003,695,M. W. Buie
,2003 WS188,30,48.656,9,20031117,360,103,340.7,5.8,0.237,39.328,( 1d),MPO 58079,11/20/2003,695,M. W. Buie
,2003 WQ188,46.338,46.338,5.9,20031227,0.1,52.4,43,5.9,0,46.338,( 99d),MPO 62456,11/20/2003,695,M. W. Buie
,2003 WS184,41.789,46.236,7.4,20031117,360,305.9,118,2.6,0.051,44.012,( 4d),MPO 62456,11/20/2003,695,M. W. Buie
,2003 UA414,43.083,47.444,5.3,20031008,360,157.9,204.5,28.4,0.048,45.264,( 1d),MPO 124423,10/18/2003,644,
,2003 UZ413,30.435,47.858,4.4,20160113,109.1,144.7,136.2,12,0.223,39.146,13,MPO 361106,10/21/2003,644,
,2003 UY413,37.338,56.769,6,20160113,43.7,344.3,341.4,20.8,0.206,47.054,4,MPO 261811,10/19/2003,644,
,2003 UK293,41.288,46.551,6.7,20031028,0,222.7,171.1,3,0.06,43.92,( 28d),MPO 62452,10/23/2003,695,M. W. Buie
,2003 UZ292,37.237,49.064,7.7,20031028,0,347.2,61.6,22.2,0.137,43.15,( 28d),MPO 58041,10/24/2003,695,M. W. Buie
,2003 UX292,38.592,49.534,6.6,20031028,0,347.2,46.2,10.5,0.124,44.063,( 28d),MPO 58041,10/23/2003,695,M. W. Buie
,2003 UV292,30.94,47.727,7.3,20160113,58.5,122.3,235.7,11,0.213,39.334,5,MPO 331238,10/24/2003,695,M. W. Buie
,2003 UU292,34.257,44.657,8.2,20031028,0,192.6,219,16.6,0.132,39.457,( 28d),MPO 58041,10/24/2003,695,M. W. Buie
,2003 UT292,27.673,51.055,6.8,20160113,345.7,256,211.1,17.6,0.297,39.364,6,MPO 339379,10/24/2003,695,M. W. Buie
,2003 UQ292,34.621,44.407,7,20031028,0,296.5,96.7,3.1,0.124,39.514,( 32d),MPO 58041,10/23/2003,695,M. W. Buie
,2003 UP292,28.722,49.829,6.8,20031028,0,6.3,27.6,13.9,0.269,39.276,( 28d),MPO 58041,10/23/2003,695,M. W. Buie
,2003 UO292,31.983,46.792,7.4,20031028,0,345.1,63.3,5,0.188,39.387,( 30d),MPO 58041,10/22/2003,695,M. W. Buie
,2003 UN292,39.986,49.887,7,20160113,338.6,75,23.7,0.9,0.11,44.936,4,MPO 157392,10/24/2003,695,M. W. Buie
,2003 UM292,37.426,54.724,7,20031028,0,188.9,223.5,18.4,0.188,46.075,( 28d),MPO 58041,10/24/2003,695,M. W. Buie
,2003 UL292,41.537,48.267,7.3,20031028,0,288.5,120.7,3.9,0.075,44.902,( 28d),MPO 58041,10/24/2003,695,M. W. Buie
,2003 UK292,38.483,47.939,7.2,20031028,180,165.6,62.9,13,0.109,43.211,( 28d),MPO 58041,10/24/2003,695,M. W. Buie
,2003 UJ292,40.976,46.583,6.1,20031028,0,182.8,194.9,12.3,0.064,43.779,( 27d),MPO 58041,10/24/2003,695,M. W. Buie
,2003 UH292,40.951,46.911,7.7,20031028,0,199.9,173.8,7.4,0.068,43.931,( 27d),MPO 58041,10/24/2003,695,M. W. Buie
,2003 UG292,39.08,49.145,7.1,20031028,0,328.1,88.6,7,0.114,44.113,( 28d),MPO 58041,10/23/2003,695,M. W. Buie
,2003 UF292,39.103,50.462,7.3,20031028,0,354.1,58.6,30.9,0.127,44.783,( 28d),MPO 58041,10/23/2003,695,M. W. Buie
,2003 UE292,37.608,49.331,6.7,20031028,0,169.8,242.4,18.5,0.135,43.469,( 29d),MPO 58041,10/23/2003,695,M. W. Buie
,2003 UD292,40.93,51.066,6.6,20031028,0,207.5,202.7,7.7,0.11,45.998,( 29d),MPO 58041,10/23/2003,695,M. W. Buie
,2003 UC292,41.195,49.051,6.9,20031028,0,351.9,42.7,3.9,0.087,45.123,( 28d),MPO 58041,10/23/2003,695,M. W. Buie
,2003 UB292,44.29,49.696,5.7,20160113,187.6,192.2,28.2,19.3,0.058,46.993,7,MPO 346191,10/23/2003,695,M. W. Buie
,2003 UA292,39.78,53.755,6.1,20031028,179.8,5.6,232.2,11.2,0.149,46.767,( 29d),MPO 58041,10/22/2003,695,M. W. Buie
,2003 UZ291,39.064,51.271,6.5,20160113,263.3,316.3,225.9,5.3,0.135,45.168,5,MPO 331238,10/22/2003,695,M. W. Buie
,2003 UY291,41.332,57.065,7.4,20160113,42.9,17.2,358.4,3.5,0.16,49.199,4,MPO 281856,10/24/2003,695,M. W. Buie
,2003 UX291,46.5,46.5,7,20031028,0,202,212.5,10.6,0,46.5,( 28d),MPO 58041,10/23/2003,695,M. W. Buie
,2003 UW291,44.614,44.614,6.3,20031028,0,347.4,46.2,11.7,0,44.614,( 28d),MPO 58041,10/23/2003,695,M. W. Buie
,2003 UV291,44.259,44.259,7.1,20031028,0,168.6,226.3,2.1,0,44.259,( 30d),MPO 62452,10/23/2003,695,M. W. Buie
,2003 UU291,44.161,44.161,7.1,20031028,0,201.1,181.1,3.4,0,44.161,( 28d),MPO 281856,10/23/2003,695,M. W. Buie
,2003 UT291,40.087,45.407,6.5,20160113,165.7,203,51.2,1.6,0.062,42.747,3,MPO 285664,10/22/2003,695,M. W. Buie
,2003 US291,44.922,44.922,7.1,20031028,0,181.1,223.5,23.5,0,44.922,( 33d),MPO 62452,10/22/2003,695,M. W. Buie
,2003 UN284,42.505,42.724,7.5,20160113,358.9,35,36.1,3.1,0.003,42.615,4,MPO 230195,10/24/2003,695,M. W. Buie
,2003 TL58,41.534,45.721,7,20160113,329.7,227.2,255.2,7.7,0.048,43.628,4,MPO 357117,10/3/2003,568,
,2003 TK58,40.405,45.863,7,20160113,171.7,206.2,67.5,3.4,0.063,43.134,5,MPO 331237,10/3/2003,568,
,2003 TJ58,40.623,48.322,8,20160113,32.5,13.3,37.3,1,0.087,44.473,4,MPO 170072,10/3/2003,568,
,2003 TH58,35.833,43.06,7.1,20160113,25.8,169.3,251.4,27.9,0.092,39.446,5,MPO 339379,10/3/2003,568,
,2003 SR317,32.818,45.71,7.1,20160113,64.5,117.3,175.7,8.4,0.164,39.264,5,MPO 331237,9/25/2003,568,
,2003 SQ317,39.24,45.761,6.2,20160113,3.5,193.3,176.3,28.6,0.077,42.5,6,MPO 339379,9/25/2003,568,
,2003 SO317,28.462,49.939,8.1,20160113,56.2,111.4,187.3,6.6,0.274,39.2,5,MPO 339379,9/25/2003,568,
,2003 SN317,40.617,44.032,6.5,20160113,73.9,82.8,215.4,1.5,0.04,42.324,7,MPO 326959,9/25/2003,568,
,2003 QY113,43.882,46.78,6.7,20030829,360,146.5,182.3,2.9,0.032,45.331,( 4d),MPO 102159,8/31/2003,568,
,2003 QX113,36.755,62.135,4.7,20160113,136.9,25,158.1,6.8,0.257,49.445,6,MPO 206068,8/31/2003,568,
,2003 QE112,40.856,44.858,6.6,20160113,207.4,43.3,94.4,4.2,0.047,42.857,3,MPO 285662,8/26/2003,807,M. W. Buie
,2003 QB112,39.286,48.467,7.2,20160113,37.5,317.4,13.7,11.4,0.105,43.877,4,MPO 331236,8/26/2003,807,M. W. Buie
,2003 QA112,37.305,47.649,6,20160113,168.3,183.4,0.7,16.1,0.122,42.477,3,MPO 339378,8/26/2003,807,M. W. Buie
,2003 QZ111,40.385,45.223,6.9,20160113,15.3,16.4,326.1,2.7,0.057,42.804,3,MPO 160787,8/26/2003,807,M. W. Buie
,2003 QY111,41.676,44.591,6.9,20160113,58.5,214.5,95.9,2.9,0.034,43.134,4,MPO 285662,8/25/2003,807,M. W. Buie
,2003 QX111,33.907,44.398,6.8,20160113,102.2,99.1,157.6,9.6,0.134,39.153,4,MPO 186913,8/25/2003,807,M. W. Buie
,2003 QA92,35.879,40.244,6.7,20160113,299.4,300.5,109.8,3.4,0.057,38.061,6,MPO 237323,8/24/2003,807,M. W. Buie
,2003 QX91,32.698,54.25,8.4,20160113,27.2,331.6,352,27.7,0.248,43.474,4,MPO 315188,8/23/2003,807,M. W. Buie
,2003 QW91,28.709,50.212,9.1,20030809,359.9,346.2,359.2,5.2,0.272,39.46,( 1d),MPO 50805,8/23/2003,807,M. W. Buie
,2003 QV91,25.676,53.303,7.5,20030918,298.1,99.2,347.1,32.9,0.35,39.489,( 61d),MPO 62447,8/23/2003,807,M. W. Buie
,2003 QU91,37.557,49.71,7,20030918,0.1,3.7,351.1,25.6,0.139,43.634,( 58d),MPO 57930,8/25/2003,807,M. W. Buie
,2003 QT91,40.484,47.475,6.8,20160113,41.2,171.6,145.6,0.2,0.079,43.98,4,MPO 326958,8/25/2003,807,M. W. Buie
,2003 QS91,39.597,52.269,7.7,20160113,353.1,163.1,195.8,3.8,0.138,45.933,3,MPO 303305,8/25/2003,807,M. W. Buie
,2003 QR91,37.993,54.746,6.5,20160113,32.8,12.3,273.2,3.5,0.181,46.37,4,MPO 159703,8/24/2003,807,M. W. Buie
,2003 QQ91,35.835,41.434,8.1,20160113,278.4,48.6,58.2,5.4,0.072,38.635,4,MPO 157384,8/23/2003,807,M. W. Buie
,2003 QP91,37.508,49.478,6.4,20030918,0.1,319,30.8,6,0.138,43.493,( 61d),MPO 53760,8/23/2003,807,M. W. Buie
,2003 QO91,39.322,50.893,6.9,20160113,24.2,185.3,141.1,7.1,0.128,45.107,4,MPO 339378,8/23/2003,807,M. W. Buie
,2003 QN91,37.9,46.796,7.3,20160113,27.3,303.9,18.8,4.3,0.105,42.348,3,MPO 303305,8/23/2003,807,M. W. Buie
,2003 QM91,41.156,49.339,5.3,20030918,0.1,343.4,8.6,2.9,0.09,45.247,( 58d),MPO 57930,8/25/2003,807,M. W. Buie
,2003 QL91,42.608,43.083,6.7,20160113,328.7,214.3,164.6,1.5,0.006,42.845,3,MPO 303305,8/25/2003,807,M. W. Buie
,2003 QJ91,42.309,45.86,6.7,20160113,261.4,350.8,83.8,2.5,0.04,44.084,3,MPO 331236,8/24/2003,807,M. W. Buie
,2003 QG91,41.786,43.027,7.3,20160113,298.4,358.7,30.9,2.2,0.015,42.406,5,MPO 285662,8/24/2003,807,M. W. Buie
,2003 QF91,41.39,44.148,7.3,20160113,63.2,233.3,60,2.2,0.032,42.769,3,MPO 315187,8/23/2003,807,M. W. Buie
,2003 QE91,40.853,44.725,7.3,20160113,48.8,285.7,13.8,3.5,0.045,42.789,4,MPO 331236,8/23/2003,807,M. W. Buie
,2003 QD91,41.791,44.331,7.3,20160113,44.8,223.5,80.8,2.2,0.029,43.061,3,MPO 303305,8/23/2003,807,M. W. Buie
,2003 QC91,43.453,43.453,7,20030918,0.1,359.3,336.8,2.6,0,43.453,( 59d),MPO 53760,8/25/2003,807,M. W. Buie
,2003 QB91,31.403,46.841,6.2,20160113,146.2,80,136.9,6.5,0.197,39.122,5,MPO 339378,8/24/2003,807,M. W. Buie
,2003 QA91,41.167,47.22,5.5,20160113,269,334.5,104.7,2.4,0.068,44.193,5,MPO 175200,8/24/2003,807,M. W. Buie
,2003 QZ90,43.577,43.577,6.7,20030809,0,161.1,151,6.4,0,43.577,( 1d),MPO 50805,8/24/2003,807,M. W. Buie
,2003 QY90,40.201,44.963,6.4,20160113,194.2,41.8,104.2,3.8,0.056,42.582,7,MPO 224596,8/24/2003,807,M. W. Buie
,2003 QX90,42.451,44.743,6.8,20160113,171.1,96.8,61.3,3.2,0.026,43.597,4,MPO 285662,8/24/2003,807,M. W. Buie
,2003 QV90,41.3,46.053,7,20160113,283.7,312,138.1,2.4,0.054,43.676,4,MPO 285662,8/23/2003,807,M. W. Buie
,2003 QU90,43.029,43.74,7.2,20030918,0.1,102.5,229.1,1.8,0.008,43.384,( 62d),MPO 57930,8/23/2003,807,M. W. Buie
,2003 QT90,45.806,45.806,6.3,20030918,0.1,204.9,140.9,2.4,0,45.806,( 61d),MPO 53760,8/23/2003,807,M. W. Buie
,2003 LD9,39.029,55.659,6.9,20160113,43.5,329.7,237.4,7,0.176,47.344,4,MPO 157383,6/1/2003,807,"M. W. Buie, K. J. Meech"
,2003 LF7,34.464,44.467,7.9,20030610,0,218.5,21.5,3.2,0.127,39.466,( 37d),MPO 50768,6/1/2003,807,M. W. Buie
,2003 LE7,31.227,47.445,7.6,20030521,360,1,231.3,19.4,0.206,39.336,( 1d),MPO 50768,6/1/2003,807,M. W. Buie
,2003 LD7,41.146,44.655,6.9,20030610,0,125.8,122.8,2.3,0.041,42.9,( 36d),MPO 50768,6/1/2003,807,M. W. Buie
,2003 LC7,39.867,50.413,6.2,20030610,178.4,349.8,79.9,4.8,0.117,45.14,( 37d),MPO 50768,6/1/2003,807,M. W. Buie
,2003 LZ6,43.477,43.477,6.5,20030521,0,176.6,55,6.8,0,43.477,( 1d),MPO 50767,6/1/2003,807,M. W. Buie
,2003 KP20,39.488,50.207,7.2,20030610,0,35.2,217.7,1.9,0.12,44.847,( 39d),MPO 50767,5/30/2003,807,M. W. Buie
,2003 KO20,42.411,45.814,6.4,20160113,228.7,134.5,228.7,1.8,0.039,44.112,3,MPO 158451,5/30/2003,807,M. W. Buie
,2003 HP57,37.928,55.374,6.4,20030411,178.4,1.3,19.1,37.9,0.187,46.651,( 1d),MPO 102148,4/26/2003,568,
,2003 HO57,39.956,50.486,8,20030501,0,163,35.6,3.6,0.116,45.221,( 34d),MPO 102148,4/26/2003,568,
,2003 HN57,41.457,47.352,7.5,20030501,0,161.5,36.6,2,0.066,44.404,( 34d),MPO 102148,4/26/2003,568,
,2003 HM57,26.945,52.161,9,20030501,0,184.6,12.9,7.1,0.319,39.553,( 34d),MPO 102148,4/26/2003,568,
,2003 HL57,37.192,55.182,6.3,20030411,180.3,8.7,8.8,8.6,0.195,46.187,( 1d),MPO 102148,4/26/2003,568,
,2003 HK57,40.159,46.658,8,20030411,359.9,165.6,30.7,6.4,0.075,43.408,( 1d),MPO 102148,4/26/2003,568,
,2003 HJ57,29.758,49.61,8.3,20030411,54.9,98.5,15.3,22.2,0.25,39.684,( 1d),MPO 102148,4/26/2003,568,
,2003 HH57,40.207,48.352,7.4,20160113,20.2,152.2,39.2,1.4,0.092,44.28,4,MPO 273877,4/26/2003,568,
,2003 HG57,42.314,45.411,6.5,20160113,322.6,219.3,36.3,2.1,0.035,43.862,5,MPO 260741,4/26/2003,568,
,2003 HF57,31.763,47.436,8.7,20160113,36.5,123.7,48.1,1.4,0.198,39.599,3,MPO 140115,4/26/2003,568,
,2003 HE57,39.715,49.236,7.3,20160113,33.3,167.6,9.9,8.8,0.107,44.475,5,MPO 335165,4/26/2003,568,
,2003 HD57,32.44,46.831,7.9,20160113,35.1,138.6,34.4,5.6,0.182,39.635,4,MPO 273877,4/26/2003,568,
,2003 HC57,41.269,47.28,6.1,20160113,305.7,40.7,233.9,1,0.068,44.275,4,MPO 137990,4/26/2003,568,
,2003 HA57,32.672,46.623,8.1,20160113,14.3,3.6,199.7,27.6,0.176,39.647,4,MPO 264929,4/26/2003,568,
,2003 HZ56,43.428,44.282,7.5,20160113,29.7,125.3,57.1,2.5,0.01,43.855,4,MPO 264929,4/26/2003,568,
,2003 HY56,41.233,44.44,7.1,20160113,302.6,238.8,35.7,2.6,0.037,42.836,5,MPO 339377,4/26/2003,568,
,2003 HX56,36.793,58.163,7.1,20160113,80.5,266.6,197.5,29.5,0.225,47.478,4,MPO 140115,4/26/2003,568,
,2003 GF55,43.367,48.123,6.6,20160113,119.4,293.6,163.4,5.9,0.052,45.745,4,MPO 260741,4/1/2003,695,M. W. Buie
,2003 GM53,42.183,46.725,6.9,20030411,0,199.3,2.9,6.5,0.051,44.454,( 30d),MPO 48368,4/1/2003,695,M. W. Buie
,2003 FB130,38.177,47.792,7.5,20030322,360,3.5,189.4,24.4,0.112,42.984,( 3d),MPO 102146,3/24/2003,568,
,2003 FA130,41.288,44.437,7.6,20160113,349,277.5,304,0.3,0.037,42.863,4,MPO 273877,3/24/2003,568,
,2003 FM129,39.661,50.814,6.5,20030322,360,1.5,209.7,18.7,0.123,45.237,( 3d),MPO 62444,3/31/2003,807,Deep Lens Survey
,2003 FF128,31.048,48.303,6.9,20160113,346.3,169.5,91.7,1.9,0.217,39.676,3,MPO 121793,3/31/2003,695,M. W. Buie
,2003 FE128,35.844,60.622,6.4,20160113,6.6,53.6,169.1,3.4,0.257,48.233,5,MPO 264929,3/31/2003,695,M. W. Buie
,2003 FD128,37.488,39.537,7.4,20160113,44.3,350.6,149.1,5.3,0.027,38.513,4,MPO 273877,3/31/2003,695,M. W. Buie
,2003 FM127,41.215,46.728,7.1,20160113,86.9,81.8,52.4,4.3,0.063,43.971,3,MPO 120778,3/31/2003,695,M. W. Buie
,2003 FL127,30.405,48.525,6.6,20160113,158.3,56.6,314.1,3.5,0.23,39.465,5,MPO 339377,3/31/2003,695,M. W. Buie
,2003 FJ127,33.358,57.085,7.5,20160113,318.8,90.3,162.2,22.8,0.262,45.222,3,MPO 339377,3/30/2003,695,M. W. Buie
,2003 FH127,41.13,48.504,6.8,20030322,360,45,121,0.3,0.082,44.817,( 22d),MPO 48360,3/30/2003,695,M. W. Buie
,2003 BH91,42.555,45.382,11.9,20030121,360,131.8,80.5,2,0.032,43.969,( 13d),MPO 50743,1/27/2003,250,"G. Bernstein, D. Trilling"
,2003 BG91,39.108,47.764,10.7,20030302,320.8,83.3,176.2,2.5,0.1,43.436,( 92d),MPO 50743,1/27/2003,250,"G. Bernstein, D. Trilling"
,2003 BF91,42.137,43.361,11.7,20030121,360,102.3,110.1,1.5,0.014,42.749,( 13d),MPO 50743,1/27/2003,250,"G. Bernstein, D. Trilling"
,2002 XP114,30.618,48.426,8.7,20021122,360,3.9,79.6,16.2,0.225,39.522,( 1d),MPO 66299,12/4/2002,695,
,2002 XV93,34.4,44.42,5,20160113,282,163.6,19.2,13.3,0.127,39.41,10,MPO 224593,12/10/2002,644,
,2002 XJ91,28.895,50.322,8.3,20021122,29.3,336.2,35.8,8.4,0.27,39.609,( 1d),MPO 41898,12/5/2002,695,M. W. Buie
,2002 XH91,40.265,47.923,5.5,20160113,215.6,183.5,80.5,5,0.087,44.094,6,MPO 217999,12/4/2002,695,M. W. Buie
,2002 XG91,30.647,48.361,7.6,20021122,69.5,265.6,93.8,15,0.224,39.504,( 1d),MPO 41898,12/4/2002,695,M. W. Buie
,2002 XF91,39.58,49.65,6.9,20030101,0.1,336.9,114.8,4.4,0.113,44.615,( 57d),MPO 41898,12/4/2002,695,M. W. Buie
,2002 XE91,39.446,51.734,6,20030101,180.6,353.7,276.9,6.3,0.135,45.59,( 57d),MPO 41898,12/4/2002,695,M. W. Buie
,2002 XD91,30.962,47.981,7.6,20021122,48.4,97.8,274.9,7,0.216,39.471,( 1d),MPO 41898,12/4/2002,695,M. W. Buie
,2002 WL21,41.428,44.959,7.7,20160113,43.7,338.1,67.8,2.6,0.041,43.194,5,MPO 331235,11/28/2002,568,
,2002 VD138,33.722,45.167,8.1,20160113,51.6,39.5,315.3,2.8,0.145,39.444,5,MPO 339376,11/9/2002,695,M. W. Buie
,2002 VF131,41.457,47.029,6.6,20160113,283.5,14.7,157.3,1.8,0.063,44.243,3,MPO 315186,11/7/2002,695,M. W. Buie
,2002 VE131,37.4,54.097,6.5,20021102,180,10,239.8,18.7,0.182,45.749,( 25d),MPO 41873,11/7/2002,695,M. W. Buie
,2002 VD131,42.185,47.718,6.5,20160113,66.2,240.2,84.5,0.9,0.062,44.951,4,MPO 285661,11/7/2002,695,M. W. Buie
,2002 VC131,46.323,46.323,6.4,20021102,0,304.1,75.1,2.4,0,46.323,( 24d),MPO 41873,11/7/2002,695,M. W. Buie
,2002 VB131,41.13,44.888,6.3,20160113,168.7,139.3,86.8,1.5,0.044,43.009,5,MPO 326956,11/7/2002,695,M. W. Buie
,2002 VZ130,41.604,50.008,7.3,20021102,360,29.7,353.4,8.4,0.092,45.806,( 23d),MPO 41873,11/9/2002,695,M. W. Buie
,2002 VY130,31.07,47.93,8.4,20021102,360,180.9,233,27.9,0.213,39.5,( 24d),MPO 41873,11/7/2002,695,M. W. Buie
,2002 VX130,30.708,48.168,8.5,20160113,12,106.4,297,1.3,0.221,39.438,4,MPO 230189,11/7/2002,695,M. W. Buie
,2002 VW130,42.111,49.82,6.9,20021102,360,17.5,4.4,1.8,0.084,45.966,( 25d),MPO 41873,11/7/2002,695,M. W. Buie
,2002 VV130,35.15,49.276,7.7,20160113,339.8,260.4,171.6,2.4,0.167,42.213,4,MPO 306938,11/7/2002,695,M. W. Buie
,2002 VT130,41.171,43.735,5.8,20160113,115.8,343.1,334.8,1.2,0.03,42.453,4,MPO 157379,11/7/2002,695,M. W. Buie
,2002 VF130,40.583,51.063,7.2,20160113,59.6,113.1,257.5,19.5,0.114,45.823,4,MPO 157378,11/7/2002,695,M. W. Buie
,2002 VE130,41.559,47.584,6.3,20160113,214.1,229.8,357,3.2,0.068,44.571,3,MPO 285661,11/7/2002,695,M. W. Buie
,2002 VD130,32.35,63.344,7.1,20160113,359.3,54.2,37.9,3.9,0.324,47.847,4,MPO 357115,11/7/2002,695,M. W. Buie
,2002 VD95,39.55,47.096,8.6,20021102,360,354.7,63.3,20.5,0.087,43.323,( 1d),MPO 38533,11/12/2002,695,"R. L. Allen, J. J. Kavelaa"
,2002 VC95,46.858,46.858,8,20021102,0,241.3,176.8,2.5,0,46.858,( 18d),MPO 50712,11/12/2002,695,"R. L. Allen, J. J. Kavelaa"
,2002 VB95,35.234,43.521,8.9,20021102,360,350.7,67.1,12.2,0.105,39.377,( 18d),MPO 50712,11/12/2002,695,"R. L. Allen, J. J. Kavelaa"
,2002 VA95,40.605,48.984,8.3,20021102,360,245.7,172.4,2,0.094,44.795,( 1d),MPO 38533,11/12/2002,695,"R. L. Allen, J. J. Kavelaa"
,2002 VZ94,41.957,49.528,7,20021102,179.7,143.9,92.6,3.1,0.083,45.743,( 18d),MPO 50712,11/11/2002,695,"R. L. Allen, J. J. Kavelaa"
